DD_TABLE_ALIAS  DD_DVAR_NAME    DD_ATTR_OPTS    
ADC_LANGUAGE    	LANGUAGE_ID     	K	
GLS_PARAMS      	BUD_MN_TYPE     	C	
GLS_PARAMS      	BUD_MN_TYPE     	L	
GLS_PARAMS      	BUD_MN_TYPE     	W	
GLS_PARAMS      	FIRM_ID         	O	
GLS_PARAMS      	GL              	O	
GLS_PARAMS      	GL_YR_CLOSED    	C	
GLS_PARAMS      	GL_YR_CLOSED    	L	
GLS_PARAMS      	GL_YR_CLOSED    	W	
GLS_PARAMS      	LOCKED_DATE     	C	
GLS_PARAMS      	LOCKED_DATE     	L	
GLS_PARAMS      	LOCKED_DATE     	W	
GLS_PARAMS      	LOCKED_FLAG     	C	
GLS_PARAMS      	LOCKED_FLAG     	L	
GLS_PARAMS      	LOCKED_FLAG     	W	
GLS_PARAMS      	MAX_ACCT_LEN    	O	
GLS_PARAMS      	PERIOD_NAME     	C	
GLS_PARAMS      	PERIOD_NAME     	L	
GLS_PARAMS      	PERIOD_NAME     	W	
GLS_PARAMS      	PER_ENDING      	C	
GLS_PARAMS      	PER_ENDING      	L	
GLS_PARAMS      	PER_ENDING      	W	
GLS_PARAMS      	SEQUENCE_00     	O	
GLS_PARAMS      	TOTAL_PERS      	C	
GLS_PARAMS      	TOTAL_PERS      	L	
GLS_PARAMS      	TOTAL_PERS      	W	
GLS_SUSPENSE    	FIRM_ID         	O	
GLS_SUSPENSE    	GL              	L	
GLS_SUSPENSE    	GL              	O	
GLS_SUSPENSE    	GL              	W	
GLS_SUSPENSE    	SEQUENCE_03     	O	
GLT_BANKCHECKS  	FIRM_ID         	O	
GLT_BANKCHECKS  	GL_ACCOUNT      	G	
GLT_BANKCHECKS  	GL_ACCOUNT      	W	
GLT_BANKCHECKS  	GL_CASH_ACCT    	O	
GLT_BANKOTHER   	FIRM_ID         	O	
GLT_BANKOTHER   	GL_ACCOUNT      	G	
GLT_BANKOTHER   	GL_ACCOUNT      	L	
GLT_BANKOTHER   	GL_ACCOUNT      	W	
GLT_BANKOTHER   	GL_CASH_ACCT    	O	
GLT_TRANSDETAIL 	FIRM_ID         	O	
GLT_TRANSDETAIL 	GL_ACCOUNT      	I	
GLU_CREATEBUDGET	FIRM_ID         	O	
GLW_ACCTTOTALS  	FIRM_ID         	O	
GLW_BEGBAL      	FIRM_ID         	O	
GLX_ACCTXREF    	FIRM_ID         	O	
GLX_ACCTXREF    	RECORD_ID_A     	O	
GLX_COPYCHART   	GL_ACCOUNT      	1	
GLX_COPYCHART   	GL_ACCOUNT      	2	
GLX_FINXREF     	FIRM_ID         	O	
IVC_BUYCODE     	FIRM_ID         	O	
IVC_BUYCODE     	RECORD_ID_F     	O	
IVC_CLASCODE    	FIRM_ID         	O	
IVC_PHYSCODE    	FIRM_ID         	O	
IVC_PHYSCODE    	RECORD_ID_P     	O	
IVC_PRICCODE    	FIRM_ID         	O	
IVC_PRICCODE    	RECORD_ID_E     	O	
IVC_PRODCODE    	FIRM_ID         	O	
IVC_PRODCODE    	RECORD_ID_A     	O	
IVC_TRANCODE    	FIRM_ID         	O	
IVC_TRANCODE    	RECORD_ID_B     	O	
IVC_TYPECODE    	FIRM_ID         	O	
IVC_WHSECODE    	ADDR_LINE_2     	L	
IVC_WHSECODE    	ADDR_LINE_3     	L	
IVC_WHSECODE    	FIRM_ID         	O	
IVC_WHSECODE    	RECORD_ID_C     	O	
IVC_WHSECODE    	WAREHOUSE_ID    	K	
IVE_ABCITEM     	FIRM_ID         	O	
IVE_ABCWHSE     	FIRM_ID         	O	
IVE_COSTCHG     	FIRM_ID         	O	
IVE_PHYSICAL    	ENTERED_FLAG    	W	
IVE_PHYSICAL    	FIRM_ID         	O	
IVE_PHYSICAL    	LOCATION        	W	
IVE_PHYSICAL    	LOTSER_ITEM     	W	
IVE_PRICECHG    	FIRM_ID         	O	
IVE_TRANSDET    	FIRM_ID         	O	
IVE_TRANSDET    	LOTSER_NO       	G	
IVE_TRANSDET    	LS_COMMENTS     	G	
IVE_TRANSDET    	LS_LOCATION     	G	
IVE_TRANSFER    	FIRM_ID         	O	
IVE_TRANSFER    	UNIT_COST       	W	
IVE_TRANSHDR    	FIRM_ID         	O	
IVE_TRANSHDR    	SEQUENCE_000    	W	
IVM_DESCRIP1    	FIRM_ID         	O	
IVM_DESCRIP2    	FIRM_ID         	O	
IVM_DESCRIP3    	FIRM_ID         	O	
IVM_ITEMACT     	FIRM_ID         	O	
IVM_ITEMCMTS    	FIRM_ID         	O	
IVM_ITEMMAST    	FIRM_ID         	O	
IVM_ITEMMAST    	ITEM_ID         	K	
IVM_ITEMMAST    	LSTADJ_DATE     	B	
IVM_ITEMMAST    	LSTBLT_DATE     	B	
IVM_ITEMMAST    	LSTISS_DATE     	B	
IVM_ITEMMAST    	LSTREC_DATE     	B	
IVM_ITEMMAST    	LSTRET_DATE     	B	
IVM_ITEMMAST    	LSTSAL_DATE     	B	
IVM_ITEMMAST    	LSTXIN_DATE     	B	
IVM_ITEMMAST    	LSTXOT_DATE     	B	
IVM_ITEMPRIC    	FIRM_ID         	O	
IVM_ITEMSYN     	FIRM_ID         	O	
IVM_ITEMTIER    	FIRM_ID         	O	
IVM_ITEMVEND    	BREAK_QTY       	G	
IVM_ITEMVEND    	FIRM_ID         	O	
IVM_ITEMVEND    	LAST_PO_COST    	B	
IVM_ITEMVEND    	LAST_PO_DATE    	B	
IVM_ITEMVEND    	LAST_PO_LEAD    	B	
IVM_ITEMVEND    	UNIT_COST       	G	
IVM_ITEMVEND    	VENDOR_ID       	V	
IVM_ITEMWHSE    	ABC_CODE        	G	
IVM_ITEMWHSE    	AVG_COST        	B	
IVM_ITEMWHSE    	AVG_COST        	G	
IVM_ITEMWHSE    	BUYER_CODE      	G	
IVM_ITEMWHSE    	CUR_PRICE       	G	
IVM_ITEMWHSE    	CUR_PRICE_CD    	G	
IVM_ITEMWHSE    	CYCLE_CD        	G	
IVM_ITEMWHSE    	DIST_CODE       	G	
IVM_ITEMWHSE    	EOQ             	G	
IVM_ITEMWHSE    	EOQ_CODE        	G	
IVM_ITEMWHSE    	FIRM_ID         	O	
IVM_ITEMWHSE    	LANDED_COST     	B	
IVM_ITEMWHSE    	LANDED_COST     	G	
IVM_ITEMWHSE    	LAST_PO_COST    	B	
IVM_ITEMWHSE    	LAST_PO_COST    	G	
IVM_ITEMWHSE    	LEAD_TIME       	G	
IVM_ITEMWHSE    	LSTADJ_DATE     	B	
IVM_ITEMWHSE    	LSTADJ_DATE     	G	
IVM_ITEMWHSE    	LSTBLT_DATE     	B	
IVM_ITEMWHSE    	LSTBLT_DATE     	G	
IVM_ITEMWHSE    	LSTISS_DATE     	B	
IVM_ITEMWHSE    	LSTISS_DATE     	G	
IVM_ITEMWHSE    	LSTPHY_DATE     	B	
IVM_ITEMWHSE    	LSTREC_DATE     	B	
IVM_ITEMWHSE    	LSTREC_DATE     	G	
IVM_ITEMWHSE    	LSTRET_DATE     	B	
IVM_ITEMWHSE    	LSTRET_DATE     	G	
IVM_ITEMWHSE    	LSTSAL_DATE     	B	
IVM_ITEMWHSE    	LSTSAL_DATE     	G	
IVM_ITEMWHSE    	LSTXIN_DATE     	B	
IVM_ITEMWHSE    	LSTXIN_DATE     	G	
IVM_ITEMWHSE    	LSTXOT_DATE     	B	
IVM_ITEMWHSE    	LSTXOT_DATE     	G	
IVM_ITEMWHSE    	MAXIMUM_QTY     	G	
IVM_ITEMWHSE    	ORDER_POINT     	G	
IVM_ITEMWHSE    	ORD_PNT_CODE    	G	
IVM_ITEMWHSE    	PHYSICAL_CNT    	B	
IVM_ITEMWHSE    	PRI_PRICE       	G	
IVM_ITEMWHSE    	PRI_PRICE_CD    	G	
IVM_ITEMWHSE    	QTY_COMMIT      	B	
IVM_ITEMWHSE    	QTY_ON_HAND     	B	
IVM_ITEMWHSE    	QTY_ON_ORDER    	B	
IVM_ITEMWHSE    	REP_COST        	B	
IVM_ITEMWHSE    	REP_COST        	G	
IVM_ITEMWHSE    	SAFETY_STOCK    	G	
IVM_ITEMWHSE    	SAF_STK_CODE    	G	
IVM_ITEMWHSE    	SELECT_PHYS     	G	
IVM_ITEMWHSE    	SPECIAL_ORD     	G	
IVM_ITEMWHSE    	STD_COST        	B	
IVM_ITEMWHSE    	STD_COST        	G	
IVM_ITEMWHSE    	UNIT_COST       	B	
IVM_ITEMWHSE    	UNIT_COST       	G	
IVM_ITEMWHSE    	VENDOR_ID       	G	
IVM_ITEMWHSE    	WAREHOUSE_ID    	C	
IVM_ITEMWHSE    	WAREHOUSE_ID    	V	
IVM_LSACT       	FIRM_ID         	O	
IVM_LSMASTER    	AVG_COST        	B	
IVM_LSMASTER    	AVG_COST        	G	
IVM_LSMASTER    	CLOSED_FLAG     	B	
IVM_LSMASTER    	FIRM_ID         	O	
IVM_LSMASTER    	LANDED_COST     	B	
IVM_LSMASTER    	LANDED_COST     	G	
IVM_LSMASTER    	LAST_PO_COST    	B	
IVM_LSMASTER    	LAST_PO_COST    	G	
IVM_LSMASTER    	LOTSER_NO       	B	
IVM_LSMASTER    	LSTADJ_DATE     	B	
IVM_LSMASTER    	LSTADJ_DATE     	G	
IVM_LSMASTER    	LSTBLT_DATE     	B	
IVM_LSMASTER    	LSTBLT_DATE     	G	
IVM_LSMASTER    	LSTISS_DATE     	B	
IVM_LSMASTER    	LSTISS_DATE     	G	
IVM_LSMASTER    	LSTPHY_DATE     	B	
IVM_LSMASTER    	LSTREC_DATE     	B	
IVM_LSMASTER    	LSTREC_DATE     	G	
IVM_LSMASTER    	LSTRET_DATE     	B	
IVM_LSMASTER    	LSTRET_DATE     	G	
IVM_LSMASTER    	LSTSAL_DATE     	B	
IVM_LSMASTER    	LSTSAL_DATE     	G	
IVM_LSMASTER    	LSTXIN_DATE     	B	
IVM_LSMASTER    	LSTXIN_DATE     	G	
IVM_LSMASTER    	LSTXOT_DATE     	B	
IVM_LSMASTER    	LSTXOT_DATE     	G	
IVM_LSMASTER    	LS_COMMENTS     	B	
IVM_LSMASTER    	LS_COMMENTS     	G	
IVM_LSMASTER    	LS_LOCATION     	B	
IVM_LSMASTER    	PHYSICAL_CNT    	C	
IVM_LSMASTER    	QTY_COMMIT      	B	
IVM_LSMASTER    	QTY_COMMIT      	G	
IVM_LSMASTER    	QTY_ON_HAND     	B	
IVM_LSMASTER    	QTY_ON_HAND     	G	
IVM_LSMASTER    	REP_COST        	B	
IVM_LSMASTER    	REP_COST        	G	
IVM_LSMASTER    	STD_COST        	B	
IVM_LSMASTER    	STD_COST        	G	
IVM_LSMASTER    	UNIT_COST       	B	
IVM_LSMASTER    	UNIT_COST       	G	
IVM_LSMASTER    	VENDOR_ID       	B	
IVM_LSMASTER    	VENDOR_ID       	G	
IVM_LSMASTER    	WAREHOUSE_ID    	B	
IVM_LSMASTER    	WAREHOUSE_ID    	V	
IVR_ITEMACT     	ITEM_ID         	1	
IVR_ITEMACT     	ITEM_ID         	2	
IVR_ITEMACT     	PERIOD_YEAR     	1	
IVR_ITEMACT     	PICK_DATE       	1	
IVR_ITEMACT     	PICK_DATE       	2	
IVR_ITEMACT     	PRODUCT_TYPE    	1	
IVR_ITEMACT     	PRODUCT_TYPE    	2	
IVR_ITEMACT     	WAREHOUSE_ID    	1	
IVR_ITEMACT     	WAREHOUSE_ID    	2	
IVR_ITEMACT     	YR_PER          	1	
IVR_ITEMDESC    	ITEM_CLASS      	3	
IVR_ITEMDESC    	ITEM_ID         	1	
IVR_ITEMDESC    	ITEM_ID         	2	
IVR_ITEMDESC    	PRODUCT_TYPE    	1	
IVR_ITEMDESC    	PRODUCT_TYPE    	2	
IVR_LIFOFIFO    	ITEM_ID         	1	
IVR_LIFOFIFO    	ITEM_ID         	2	
IVR_LIFOFIFO    	ITEM_TYPE       	3	
IVR_LIFOFIFO    	PICK_DATE       	1	
IVR_LIFOFIFO    	PICK_DATE       	2	
IVR_LIFOFIFO    	PRODUCT_TYPE    	1	
IVR_LIFOFIFO    	PRODUCT_TYPE    	2	
IVR_LIFOFIFO    	WAREHOUSE_ID    	1	
IVR_LIFOFIFO    	WAREHOUSE_ID    	2	
IVR_LSTRANHIST  	ITEM_ID         	1	
IVR_LSTRANHIST  	ITEM_ID         	2	
IVR_LSTRANHIST  	ITEM_TYPE       	3	
IVR_LSTRANHIST  	PICK_DATE       	1	
IVR_LSTRANHIST  	PICK_DATE       	2	
IVR_LSTRANHIST  	PRODUCT_TYPE    	1	
IVR_LSTRANHIST  	PRODUCT_TYPE    	2	
IVR_LSTRANHIST  	WAREHOUSE_ID    	1	
IVR_LSTRANHIST  	WAREHOUSE_ID    	2	
IVR_OPENPO      	ITEM_TYPE       	3	
IVR_OPENPO      	PICK_DATE       	1	
IVR_OPENPO      	PICK_DATE       	2	
IVR_OPENPO      	PRODUCT_TYPE    	1	
IVR_OPENPO      	PRODUCT_TYPE    	2	
IVR_OPENSO      	ITEM_TYPE       	3	
IVR_OPENSO      	PICK_DATE       	1	
IVR_OPENSO      	PICK_DATE       	2	
IVR_OPENSO      	PRODUCT_TYPE    	1	
IVR_OPENSO      	PRODUCT_TYPE    	2	
IVR_SYNONYMS    	ITEM_ID         	1	
IVR_SYNONYMS    	ITEM_ID         	2	
IVR_SYNONYMS    	ITEM_SYNONYM    	1	
IVR_SYNONYMS    	ITEM_SYNONYM    	2	
IVR_SYNONYMS    	PRODUCT_TYPE    	1	
IVR_SYNONYMS    	PRODUCT_TYPE    	2	
IVR_TRANSHIST   	ITEM_ID         	1	
IVR_TRANSHIST   	ITEM_ID         	2	
IVR_TRANSHIST   	ITEM_TYPE       	3	
IVR_TRANSHIST   	PICK_DATE       	1	
IVR_TRANSHIST   	PICK_DATE       	2	
IVR_TRANSHIST   	PRODUCT_TYPE    	1	
IVR_TRANSHIST   	PRODUCT_TYPE    	2	
IVR_TRANSHIST   	WAREHOUSE_ID    	1	
IVR_TRANSHIST   	WAREHOUSE_ID    	2	
IVS_ABCITEM     	FIRM_ID         	O	
IVS_ABCITEM     	RECORD_ID_I     	O	
IVS_ABCPARAM    	FIRM_ID         	O	
IVS_ABCWHSE     	FIRM_ID         	O	
IVS_ABCWHSE     	RECORD_ID_W     	O	
IVS_COLUMNS     	FIRM_ID         	O	
IVS_DEFAULTS    	FIRM_ID         	O	
IVS_DEFAULTS    	RECORD_ID_D     	O	
IVS_NUMBERS     	FIRM_ID         	O	
IVS_NUMBERS     	RECORD_ID_N     	O	
IVS_PARAMS      	FIRM_ID         	O	
IVS_SETCARRY    	FIRM_ID         	O	
IVS_ZEROBAL     	FIRM_ID         	O	
IVS_ZEROBAL     	RECORD_ID_A     	O	
IVT_ITEMTRAN    	FINISH_ITEM     	G	
IVT_ITEMTRAN    	FIRM_ID         	O	
IVT_ITEMTRAN    	GL_ACCOUNT      	G	
IVT_ITEMTRAN    	LINE_CODE       	G	
IVT_ITEMTRAN    	PO_LINE_CODE    	G	
IVT_ITEMTRAN    	SYSTEM_TIME     	G	
IVT_ITEMTRAN    	TERMINAL_ID     	G	
IVT_ITEMTRAN    	TRANS_REF_1     	G	
IVT_ITEMTRAN    	TRANS_REF_2     	G	
IVT_ITEMTRAN    	TRANS_REF_3     	G	
IVT_ITEMTRAN    	TRANS_REF_4     	G	
IVT_ITEMTRAN    	TRANS_SEQ       	G	
IVT_ITEMTRAN    	UNIT_MEASURE    	G	
IVT_LSTRANS     	FIRM_ID         	O	
IVT_ZEROBAL     	FIRM_ID         	O	
IVW_ABCITEM     	FIRM_ID         	O	
IVW_ABCWHSE     	FIRM_ID         	O	
IVW_EOQPROD     	FIRM_ID         	O	
IVW_EOQWHSE     	FIRM_ID         	O	
IVW_ITEMTOTS    	FIRM_ID         	O	
IVW_LFCOST      	FIRM_ID         	O	
IVW_LFDET       	FIRM_ID         	O	
IVW_PHYSICAL    	FIRM_ID         	O	
IVW_PRICREV     	FIRM_ID         	O	
IVW_TURNXREF    	FIRM_ID         	O	
IVW_WHSETOTS    	FIRM_ID         	O	
IVX_COSTXREF    	FIRM_ID         	O	
IVX_ITEMBAR     	FIRM_ID         	O	
IVX_ITEMBAR     	RECORD_ID_I     	O	
IVX_ITEMBUY     	FIRM_ID         	O	
IVX_ITEMBUY     	RECORD_ID_F     	O	
IVX_ITEMCLAS    	FIRM_ID         	O	
IVX_ITEMCLAS    	RECORD_ID_J     	O	
IVX_ITEMDESC    	FIRM_ID         	O	
IVX_ITEMDESC    	RECORD_ID_E     	O	
IVX_ITEMPHYS    	FIRM_ID         	O	
IVX_ITEMPHYS    	RECORD_ID_B     	O	
IVX_ITEMPROD    	FIRM_ID         	O	
IVX_ITEMPROD    	RECORD_ID_A     	O	
IVX_ITEMPRWH    	FIRM_ID         	O	
IVX_ITEMPRWH    	RECORD_ID_C     	O	
IVX_ITEMSYN     	FIRM_ID         	O	
IVX_ITEMTYPE    	FIRM_ID         	O	
IVX_ITEMTYPE    	RECORD_ID_T     	O	
IVX_ITEMUPC     	FIRM_ID         	O	
IVX_ITEMUPC     	RECORD_ID_U     	O	
IVX_ITEMVEND    	FIRM_ID         	O	
IVX_ITEMVEND    	RECORD_ID_H     	O	
IVX_ITEMWHSE    	FIRM_ID         	O	
IVX_ITEMWHSE    	RECORD_ID_G     	O	
IVX_LSCUST      	FIRM_ID         	O	
IVX_LSVEND      	FIRM_ID         	O	
IVX_LSXREF      	FIRM_ID         	O	
IVX_PRICXREF    	FIRM_ID         	O	
IVX_VENDITEM    	FIRM_ID         	O	
IVX_VENDITEM    	RECORD_ID_D     	O	
MPE_MATDET      	FIRM_ID         	O	
MPE_PEGGING     	FIRM_ID         	O	
MPE_PRODUCT     	FIRM_ID         	O	
MPE_RESDET      	FIRM_ID         	O	
MPE_RESOURCE    	FIRM_ID         	O	
MPM_CALENDAR    	FIRM_ID         	O	
MPM_FORECAST    	FIRM_ID         	O	
MPW_DATETOT     	FIRM_ID         	O	
MPW_ITEMTOTS    	FIRM_ID         	O	
MPW_PLANWO      	FIRM_ID         	O	
MPW_REQPURCH    	FIRM_ID         	O	
MPW_REQVEND     	FIRM_ID         	O	
MPX_REQVEND     	FIRM_ID         	O	
OPC_DISCCODE    	DISC_CODE       	K	
OPC_DISCCODE    	FIRM_ID         	O	
OPC_LINECODE    	FIRM_ID         	O	
OPC_MSG_DET     	FIRM_ID         	O	
OPC_MSG_HDR     	FIRM_ID         	O	
OPC_PRICECDS    	FIRM_ID         	O	
OPC_PRICECDS    	PRICING_CODE    	K	
OPC_TAXCODE     	FIRM_ID         	O	
OPE_CREDCUST    	FIRM_ID         	O	
OPE_CREDDATE    	FIRM_ID         	O	
OPE_INVCASH     	FIRM_ID         	O	
OPE_ORDDET      	FIRM_ID         	O	
OPE_ORDDET_1    	FIRM_ID         	O	
OPE_ORDHDR      	FIRM_ID         	O	
OPE_ORDHDR      	LOCK_STATUS     	W	
OPE_ORDHDR      	ORDINV_FLAG     	W	
OPE_ORDHDR      	PRINT_STATUS    	W	
OPE_ORDHDR      	REPRINT_FLAG    	W	
OPE_ORDITEM     	FIRM_ID         	O	
OPE_ORDLSDET    	FIRM_ID         	O	
OPE_ORDSHIP     	FIRM_ID         	O	
OPE_ORDXREF     	FIRM_ID         	O	
OPE_PRNTLIST    	FIRM_ID         	O	
OPM_CUSTJOBS    	ADDR_LINE_2     	L	
OPM_CUSTJOBS    	FIRM_ID         	O	
OPM_FRTTERMS    	FIRM_ID         	O	
OPM_FRTTERMS    	RECORD_ID_A     	O	
OPM_TERMINAL    	FIRM_ID         	O	
OPR_COMMISSION  	REPORT_DATE     	1	
OPR_COMMISSION  	REPORT_DATE     	2	
OPR_COMMISSION  	SALESPERSON     	1	
OPR_COMMISSION  	SALESPERSON     	2	
OPR_CUSTJOBS    	CUSTOMER_ID     	1	
OPR_CUSTJOBS    	CUSTOMER_ID     	2	
OPR_CUSTSTATUS  	REPORT_TYPE     	3	
OPR_DETAIL      	CUSTOMER_ID     	1	
OPR_DETAIL      	CUSTOMER_ID     	2	
OPR_DETAIL      	ORDER_DATE      	1	
OPR_DETAIL      	ORDER_DATE      	2	
OPR_DETAIL      	ORD_TAKEN_BY    	3	
OPR_DETAIL      	SALESPERSON     	3	
OPR_HISTORY     	CUSTOMER_ID     	1	
OPR_HISTORY     	CUSTOMER_ID     	2	
OPR_HISTORY     	INVOICE_DATE    	1	
OPR_HISTORY     	INVOICE_DATE    	2	
OPR_HISTORY     	ITEM_ID         	3	
OPR_HISTORY     	SALESPERSON     	3	
OPR_INVEDIT     	CUSTOMER_ID     	1	
OPR_INVEDIT     	CUSTOMER_ID     	2	
OPR_INVEDIT     	ORDER_NO        	1	
OPR_INVEDIT     	ORDER_NO        	2	
OPR_INVEDIT     	ORD_TAKEN_BY    	3	
OPR_INVEDIT     	PRINT_STATUS    	3	
OPR_ITEMSTATUS  	PRODUCT_TYPE    	3	
OPR_ITEMSTATUS  	REPORT_TYPE     	3	
OPR_ITEMSTATUS  	WAREHOUSE_ID    	3	
OPR_JOURNAL     	REPORT_DATE     	1	
OPR_JOURNAL     	REPORT_DATE     	2	
OPR_MONTHREG    	ALT_SEQUENCE    	1	
OPR_MONTHREG    	ALT_SEQUENCE    	2	
OPR_MONTHREG    	CUSTOMER_ID     	1	
OPR_MONTHREG    	CUSTOMER_ID     	2	
OPR_MONTHREG    	INVOICE_DATE    	1	
OPR_MONTHREG    	INVOICE_DATE    	2	
OPR_SALESTAX    	PICK_DATE_YYYYMM	1	
OPR_SALESTAX    	PICK_DATE_YYYYMM	2	
OPR_SHIPPING    	PRODUCT_TYPE    	3	
OPR_SHIPPING    	REPORT_TYPE     	3	
OPR_SHIPPING    	WAREHOUSE_ID    	3	
OPS_CUSTDFLT    	FIRM_ID         	O	
OPS_CUSTDFLT    	RECORD_ID_D     	O	
OPS_MTDSALES    	FIRM_ID         	O	
OPS_MTDSALES    	RECORD_ID_S     	O	
OPS_NUMBERS     	FIRM_ID         	O	
OPS_NUMBERS     	RECORD_ID_N     	O	
OPS_PARAMS      	AR              	L	
OPS_PARAMS      	AR              	W	
OPS_PARAMS      	FIRM_ID         	O	
OPS_PARAMS      	SEQUENCE_00     	L	
OPS_PARAMS      	SEQUENCE_00     	W	
OPT_INVCASH     	FIRM_ID         	O	
OPT_INVLSDET    	FIRM_ID         	O	
OPT_INVSHIP     	FIRM_ID         	O	
OPT_LSTPRICE    	FIRM_ID         	O	
OPT_ORDDET      	FIRM_ID         	O	
OPT_ORDHDR      	FIRM_ID         	O	
OPT_SALESCOM    	FIRM_ID         	O	
OPW_INVCASH     	FIRM_ID         	O	
OPW_INVREG      	FIRM_ID         	O	
OPW_LINESUMM    	FIRM_ID         	O	
OPW_MTDCOMM     	FIRM_ID         	O	
OPW_MTDGLJRN    	FIRM_ID         	O	
OPW_SALESUMM    	FIRM_ID         	O	
OPW_SCHEDULE    	FIRM_ID         	O	
OPW_TERRSUMM    	FIRM_ID         	O	
POC_LINECODE    	FIRM_ID         	O	
POC_MSGCODE     	FIRM_ID         	O	
POC_MSGLINE     	FIRM_ID         	O	
POC_REJCTCMT    	FIRM_ID         	O	
POC_REJCTCOD    	FIRM_ID         	O	
POE_INVDET      	FIRM_ID         	O	
POE_INVGL       	FIRM_ID         	O	
POE_INVHDR      	FIRM_ID         	O	
POE_INVSEL      	FIRM_ID         	O	
POE_LINKED      	FIRM_ID         	O	
POE_ORDDET      	FIRM_ID         	O	
POE_ORDHDR      	FIRM_ID         	O	
POE_ORDTOT      	FIRM_ID         	O	
POE_POBYITEM    	FIRM_ID         	O	
POE_POBYPO      	FIRM_ID         	O	
POE_POBYQA      	FIRM_ID         	O	
POE_POBYREC     	FIRM_ID         	O	
POE_POBYREQ     	FIRM_ID         	O	
POE_PODET       	FIRM_ID         	O	
POE_PODET_1     	FIRM_ID         	O	
POE_POHDR       	FIRM_ID         	O	
POE_POPRINT     	FIRM_ID         	O	
POE_QABYITEM    	FIRM_ID         	O	
POE_QABYPO      	FIRM_ID         	O	
POE_QADET       	FIRM_ID         	O	
POE_QAHDR       	FIRM_ID         	O	
POE_QALSDET     	FIRM_ID         	O	
POE_QAREJDET    	FIRM_ID         	O	
POE_RECBYITM    	FIRM_ID         	O	
POE_RECBYPO     	FIRM_ID         	O	
POE_RECDET      	FIRM_ID         	O	
POE_RECHDR      	FIRM_ID         	O	
POE_RECLSDET    	FIRM_ID         	O	
POE_REPSEL      	FIRM_ID         	O	
POE_REPSURP     	FIRM_ID         	O	
POE_REPXREF     	FIRM_ID         	O	
POE_REQBYITM    	FIRM_ID         	O	
POE_REQBYREQ    	FIRM_ID         	O	
POE_REQDET      	FIRM_ID         	O	
POE_REQHDR      	FIRM_ID         	O	
POE_REQPRINT    	FIRM_ID         	O	
POM_CALENDAR    	FIRM_ID         	O	
POS_NUMBERS     	FIRM_ID         	O	
POS_NUMBERS     	RECORD_ID_N     	O	
POS_PARAMS      	FIRM_ID         	O	
POT_INVBYPO     	FIRM_ID         	O	
POT_INVDET      	FIRM_ID         	O	
POT_INVHDR      	FIRM_ID         	O	
POT_INVSEL      	FIRM_ID         	O	
POT_QAREJHST    	FIRM_ID         	O	
POT_RECBYDAT    	FIRM_ID         	O	
POT_RECBYITM    	FIRM_ID         	O	
POT_RECBYVEN    	FIRM_ID         	O	
POT_RECDET      	FIRM_ID         	O	
POT_RECHDR      	FIRM_ID         	O	
POW_BOFILL      	FIRM_ID         	O	
POW_EXPEDITE    	FIRM_ID         	O	
POW_INVLAND     	FIRM_ID         	O	
POW_POBYITEM    	FIRM_ID         	O	
POW_POBYNAME    	FIRM_ID         	O	
POW_POBYSHP     	FIRM_ID         	O	
POW_POBYVEN     	FIRM_ID         	O	
POW_QABYVEN     	FIRM_ID         	O	
POW_QAREJCTN    	FIRM_ID         	O	
POW_RECBYALT    	FIRM_ID         	O	
POW_RECBYORD    	FIRM_ID         	O	
POW_RECBYSHP    	FIRM_ID         	O	
POW_RECBYWO     	FIRM_ID         	O	
POW_RECNSTCK    	FIRM_ID         	O	
POW_RECRGSTR    	FIRM_ID         	O	
POW_RECSTOCK    	FIRM_ID         	O	
POW_RECTOTAL    	FIRM_ID         	O	
POW_RECVARNC    	FIRM_ID         	O	
POW_REQBYITM    	FIRM_ID         	O	
POW_REQBYNAM    	FIRM_ID         	O	
POW_REQBYVEN    	FIRM_ID         	O	
POW_VENBYREC    	FIRM_ID         	O	
PRC_CONTCODE    	CONTRIB_CODE    	K	
PRC_CONTCODE    	FIRM_ID         	O	
PRC_CONTCODE    	RECORD_ID_D     	O	
PRC_DDCTCODE    	DEDUCT_CODE     	K	
PRC_DDCTCODE    	FIRM_ID         	O	
PRC_DDCTCODE    	RECORD_ID_B     	O	
PRC_DEPTCODE    	FIRM_ID         	O	
PRC_DEPTCODE    	RECORD_ID_E     	O	
PRC_PAYCODE     	FIRM_ID         	O	
PRC_PAYCODE     	PAY_CODE        	K	
PRC_PAYCODE     	RECORD_ID_A     	O	
PRC_RPRTCODE    	FIRM_ID         	O	
PRC_RPRTCODE    	RECORD_ID_H     	O	
PRC_TAXCODE     	FIRM_ID         	O	
PRC_TAXCODE     	RECORD_ID_C     	O	
PRC_TAXCODE     	TAX_CODE        	K	
PRC_TAXTABLE    	FIRM_ID         	O	
PRC_TAXTABLE    	RECORD_ID_I     	O	
PRC_TAXTABLE    	TAX_TBL_CODE    	K	
PRC_TITLCODE    	FIRM_ID         	O	
PRC_TITLCODE    	RECORD_ID_F     	O	
PRC_TITLCODE    	TITLE_CODE      	K	
PRC_TOTLCODE    	BASIS_TOT_CD    	K	
PRC_TOTLCODE    	FIRM_ID         	O	
PRC_TOTLCODE    	RECORD_ID_G     	O	
PRC_UNNCODE     	ADDR_LINE_2     	L	
PRC_UNNCODE     	ADDR_LINE_3     	L	
